05.88905, 116.07679, 
05.88799, 116.07519, 
05.88753, 116.07437, 
05.88738, 116.07447, 
05.88734, 116.07449, 
05.88728, 116.07450, 
05.88722, 116.07450, 
05.88715, 116.07451, 
05.88703, 116.07444, 
05.88653, 116.07424, 
05.88652, 116.07424, 
05.88583, 116.07398, 
05.88545, 116.07380, 
05.88495, 116.07354, 
05.88435, 116.07337, 
05.88430, 116.07335, 
05.88425, 116.07332, 
05.88422, 116.07329, 
05.88419, 116.07324, 
05.88416, 116.07316, 
05.88403, 116.07290, 
05.88395, 116.07280, 
05.88369, 116.07260, 
05.88340, 116.07244, 
05.88316, 116.07227, 
05.88309, 116.07217, 
05.88316, 116.07181, 
05.88321, 116.07170, 
05.88352, 116.07117, 
05.88361, 116.07094, 
05.88366, 116.07071, 
05.88366, 116.07064, 
05.88368, 116.07051, 
05.88367, 116.07035, 
05.88364, 116.07024, 
05.88359, 116.07012, 
05.88350, 116.06997, 
05.88349, 116.06996, 
05.88339, 116.06982, 
05.88291, 116.06924, 
05.88286, 116.06916, 
05.88282, 116.06908, 
05.88281, 116.06902, 
05.88281, 116.06895, 
05.88282, 116.06893, 
05.88284, 116.06876, 
05.88289, 116.06868, 
05.88368, 116.06705, 
05.88370, 116.06696, 
05.88376, 116.06679, 
05.88378, 116.06660, 
05.88377, 116.06649, 
05.88377, 116.06644, 
05.88372, 116.06635, 
05.88363, 116.06613, 
05.88352, 116.06592, 
05.88347, 116.06578, 
05.88345, 116.06558, 
05.88347, 116.06545, 
05.88365, 116.06482, 
05.88365, 116.06480, 
05.88371, 116.06461, 
05.88371, 116.06460, 
05.88382, 116.06420, 
05.88383, 116.06414, 
05.88385, 116.06409, 
05.88396, 116.06361, 
05.88399, 116.06313, 
05.88399, 116.06269, 
05.88397, 116.06241, 
05.88396, 116.06235, 
05.88376, 116.06187, 
05.88372, 116.06180, 
05.88362, 116.06158, 
05.88351, 116.06137, 
05.88327, 116.06099, 
05.88320, 116.06086, 
05.88313, 116.06076, 
05.88300, 116.06063, 
05.88290, 116.06057, 
05.88284, 116.06052, 
05.88279, 116.06046, 
05.88275, 116.06035, 
05.88275, 116.06014, 
05.88276, 116.06003, 
05.88276, 116.05991, 
05.88272, 116.05977, 
05.88247, 116.05939, 
05.88238, 116.05919, 
05.88236, 116.05912, 
05.88235, 116.05900, 
05.88237, 116.05889, 
05.88238, 116.05888, 
05.88241, 116.05882, 
05.88249, 116.05874, 
05.88261, 116.05868, 
05.88324, 116.05830, 
05.88332, 116.05822, 
05.88335, 116.05818, 
05.88340, 116.05813, 
05.88334, 116.05805, 
05.88316, 116.05786, 
05.88283, 116.05754, 
05.88220, 116.05697, 
05.88210, 116.05685, 
05.88198, 116.05667, 
05.88193, 116.05658, 
05.88186, 116.05642, 
05.88179, 116.05623, 
05.88174, 116.05601, 
05.88174, 116.05598, 
05.88172, 116.05580, 
05.88172, 116.05565, 
05.88174, 116.05547, 
05.88182, 116.05505, 
05.88187, 116.05485, 
05.88187, 116.05480, 
05.88116, 116.05512, 
05.88085, 116.05524, 
05.88074, 116.05529, 
05.88073, 116.05529, 
05.88082, 116.05544, 
05.88087, 116.05555, 
05.88089, 116.05557, 
05.88087, 116.05555, 
05.88082, 116.05544, 
05.88073, 116.05529, 
05.88074, 116.05529, 
05.88085, 116.05524, 
05.88116, 116.05512, 
05.88187, 116.05480, 
05.88193, 116.05476, 
05.88239, 116.05455, 
05.88313, 116.05416, 
05.88388, 116.05379, 
05.88412, 116.05370, 
05.88426, 116.05366, 
05.88502, 116.05326, 
05.88587, 116.05287, 
05.88622, 116.05273, 
05.88646, 116.05262, 
05.88649, 116.05261, 
05.88654, 116.05258, 
05.88662, 116.05252, 
05.88664, 116.05248, 
05.88659, 116.05236, 
05.88657, 116.05222, 
05.88651, 116.05198, 
05.88641, 116.05173, 
05.88637, 116.05168, 
05.88623, 116.05154, 
05.88612, 116.05148, 
05.88562, 116.05112, 
05.88544, 116.05096, 
05.88529, 116.05086, 
05.88426, 116.05008, 
05.88409, 116.04993, 
05.88400, 116.04982, 
05.88393, 116.04964, 
05.88391, 116.04957, 
05.88388, 116.04953, 
05.88386, 116.04949, 
05.88384, 116.04946, 
05.88383, 116.04943, 
05.88381, 116.04941, 
05.88379, 116.04938, 
05.88376, 116.04935, 
05.88275, 116.04939, 
05.88216, 116.04946, 
05.88128, 116.04964, 
05.88126, 116.04964, 
05.88059, 116.04984, 
05.87965, 116.05017, 
05.87624, 116.05128, 
05.87598, 116.05134, 
05.87572, 116.05138, 
05.87538, 116.05141, 
05.87502, 116.05141, 
05.87497, 116.05140, 
05.87489, 116.05141, 
05.87482, 116.05141, 
05.87404, 116.05126, 
05.87381, 116.05118, 
05.87185, 116.05074, 
05.87163, 116.05068, 
05.87122, 116.05053, 
05.87113, 116.05049, 
05.86795, 116.04933, 
05.86728, 116.04904, 
05.86696, 116.04886, 
05.86274, 116.04631, 
05.86261, 116.04625, 
05.86225, 116.04600, 
05.86057, 116.04499, 
05.86021, 116.04480, 
05.85982, 116.04462, 
05.85483, 116.04281, 
05.85466, 116.04276, 
05.85431, 116.04268, 
05.85397, 116.04263, 
05.85358, 116.04261, 
05.85319, 116.04262, 
05.85249, 116.04270, 
05.84855, 116.04331, 
05.84788, 116.04343, 
05.84740, 116.04355, 
05.84709, 116.04367, 
05.84656, 116.04393, 
05.84535, 116.04458, 
05.84437, 116.04515, 
05.84307, 116.04584, 
05.84298, 116.04588, 
05.84284, 116.04579, 
05.84245, 116.04560, 
05.84164, 116.04527, 
05.84064, 116.04482, 
05.84055, 116.04477, 
05.84044, 116.04472, 
05.84036, 116.04466, 
05.84034, 116.04465, 
05.84013, 116.04448, 
05.83997, 116.04431, 
05.83964, 116.04400, 
05.83950, 116.04390, 
05.83931, 116.04380, 
05.83879, 116.04361, 
05.83865, 116.04355, 
05.83832, 116.04345, 
05.83817, 116.04336, 
05.83775, 116.04328, 
05.83750, 116.04326, 
05.83699, 116.04327, 
05.83613, 116.04336, 
05.83572, 116.04336, 
05.83519, 116.04331, 
05.83493, 116.04326, 
05.83417, 116.04317, 
05.83397, 116.04320, 
05.83396, 116.04321, 
05.83395, 116.04321, 
05.83393, 116.04323, 
05.83392, 116.04323, 
05.83391, 116.04324, 
05.83390, 116.04324, 
05.83388, 116.04325, 
05.83386, 116.04325, 
05.83384, 116.04326, 
05.83383, 116.04326, 
05.83381, 116.04325, 
05.83376, 116.04325, 
05.83376, 116.04324, 
05.83375, 116.04324, 
05.83375, 116.04323, 
05.83374, 116.04323, 
05.83374, 116.04321, 
05.83373, 116.04321, 
05.83373, 116.04319, 
05.83372, 116.04319, 
05.83372, 116.04318, 
05.83354, 116.04313, 
05.83330, 116.04302, 
05.83199, 116.04271, 
05.83197, 116.04270, 
05.83184, 116.04270, 
05.83160, 116.04261, 
05.83158, 116.04259, 
05.83142, 116.04251, 
05.83127, 116.04242, 
05.83123, 116.04242, 
05.83123, 116.04241, 
05.83122, 116.04241, 
05.83122, 116.04240, 
05.83121, 116.04240, 
05.83121, 116.04239, 
05.83120, 116.04239, 
05.83120, 116.04236, 
05.83119, 116.04236, 
05.83119, 116.04232, 
05.83120, 116.04232, 
05.83111, 116.04170, 
05.83113, 116.04154, 
05.83112, 116.04137, 
05.83119, 116.04092, 
05.83128, 116.04066, 
05.83129, 116.04061, 
05.83149, 116.04030, 
05.83195, 116.03984, 
05.83199, 116.03979, 
05.83217, 116.03951, 
05.83235, 116.03911, 
05.83237, 116.03895, 
05.83237, 116.03883, 
05.83235, 116.03867, 
05.83228, 116.03840, 
05.83223, 116.03826, 
05.83216, 116.03810, 
05.83207, 116.03794, 
05.83188, 116.03768, 
05.83128, 116.03701, 
05.83115, 116.03691, 
05.83113, 116.03691, 
05.83112, 116.03690, 
05.83111, 116.03690, 
05.83111, 116.03689, 
05.83110, 116.03689, 
05.83110, 116.03688, 
05.83109, 116.03688, 
05.83109, 116.03687, 
05.83108, 116.03686, 
05.83108, 116.03683, 
05.83094, 116.03663, 
05.83079, 116.03650, 
05.83011, 116.03577, 
05.82972, 116.03525, 
05.82941, 116.03470, 
05.82923, 116.03434, 
05.82910, 116.03394, 
05.82895, 116.03363, 
05.82888, 116.03345, 
05.82870, 116.03316, 
05.82816, 116.03201, 
05.82811, 116.03193, 
05.82777, 116.03120, 
05.82747, 116.03043, 
05.82687, 116.02856, 
05.82672, 116.02803, 
05.82618, 116.02631, 
05.82609, 116.02606, 
05.82585, 116.02527, 
05.82577, 116.02506, 
05.82550, 116.02424, 
05.82525, 116.02367, 
05.82473, 116.02257, 
05.82436, 116.02166, 
05.82412, 116.02087, 
05.82406, 116.02077, 
05.82385, 116.02015, 
05.82366, 116.01966, 
05.82346, 116.01934, 
05.82314, 116.01893, 
05.82297, 116.01874, 
05.82295, 116.01865, 
05.82239, 116.01811, 
05.82146, 116.01749, 
05.82143, 116.01748, 
05.82086, 116.01709, 
05.82084, 116.01707, 
05.82026, 116.01669, 
05.82023, 116.01668, 
05.81992, 116.01648, 
05.81950, 116.01625, 
05.81939, 116.01620, 
05.81904, 116.01609, 
05.81881, 116.01607, 
05.81863, 116.01607, 
05.81832, 116.01609, 
05.81802, 116.01617, 
05.81752, 116.01635, 
05.81670, 116.01672, 
05.81633, 116.01684, 
05.81609, 116.01689, 
05.81588, 116.01692, 
05.81566, 116.01691, 
05.81524, 116.01685, 
05.81494, 116.01676, 
05.81165, 116.01555, 
05.80991, 116.01499, 
05.80952, 116.01489, 
05.80951, 116.01488, 
05.80942, 116.01487, 
05.80899, 116.01479, 
05.80879, 116.01478, 
05.80853, 116.01478, 
05.80836, 116.01477, 
05.80643, 116.01481, 
05.80618, 116.01480, 
05.80599, 116.01478, 
05.80573, 116.01473, 
05.80559, 116.01468, 
05.80548, 116.01463, 
05.80528, 116.01456, 
05.80517, 116.01451, 
05.80505, 116.01444, 
05.80500, 116.01443, 
05.80498, 116.01442, 
05.80482, 116.01430, 
05.80462, 116.01412, 
05.80454, 116.01403, 
05.80445, 116.01390, 
05.80434, 116.01371, 
05.80420, 116.01338, 
05.80407, 116.01288, 
05.80401, 116.01258, 
05.80401, 116.01246, 
